FrameId;ReceivingTime;Fps
1151;1668477085976122706;7
1152;1668477086073375312;7
1153;1668477086177158996;10
1154;1668477086278291853;6
1155;1668477086427265901;13
1156;1668477086524502696;9
1157;1668477086662720506;7
1158;1668477086775602467;11
1159;1668477086907953020;9
1160;1668477087016215420;8
1161;1668477087165962675;9
1162;1668477087278196970;7
1163;1668477087421100373;9
1164;1668477087525118488;7
1165;1668477087654390214;10
1166;1668477087761152845;8
1167;1668477087893859602;9
1168;1668477088000373913;7
1169;1668477088126536044;9
1170;1668477088227106919;8
1171;1668477088333779020;10
1172;1668477088432472221;9
1173;1668477088580587064;8
1174;1668477088713288675;9
1175;1668477088885973184;7
1176;1668477088975700994;6
1177;1668477089069403615;11
1178;1668477089207504799;11
1179;1668477089302732295;7
1180;1668477089448428649;11
1181;1668477089563774469;7
1182;1668477089720391701;8
1183;1668477089812881251;7
1184;1668477089943661451;11
1185;1668477090052497082;8
1186;1668477090176910255;9
1187;1668477090273088239;8
1188;1668477090370979533;10
1189;1668477090531917611;8
1190;1668477090672876864;7
1191;1668477090778771008;7
1192;1668477090881467383;9
1193;1668477091025666141;7
1194;1668477091127265475;9
1195;1668477091264723793;10
1196;1668477091371014888;7
1197;1668477091475766571;11
1198;1668477091612222629;10
1199;1668477091905834370;7
1200;1668477091924632791;3
1201;1668477092088346691;7
1202;1668477092234862554;29
1203;1668477092320918614;7
1204;1668477092421405103;11
1205;1668477092573244073;10
1206;1668477092755229658;6
1207;1668477092828619896;6
1208;1668477092944814964;14
1209;1668477093079621879;8
1210;1668477093198122942;8
1211;1668477093299922196;8
1212;1668477093453133118;7
1213;1668477093575144921;9
1214;1668477093671634736;8
1215;1668477093826917566;10
1216;1668477093928067580;6
1217;1668477094027191391;10
1218;1668477094165345866;10
1219;1668477094327205545;7
1220;1668477094437279891;6
1221;1668477094533048156;10
1222;1668477094687897343;7
1223;1668477094792920189;9
1224;1668477094918329811;8
1225;1668477095103827183;10
1226;1668477095205024764;5
1227;1668477095341690760;10
1228;1668477095439386675;7
1229;1668477095599494300;10
1230;1668477095710908712;6
1231;1668477095773099950;9
1232;1668477095880366562;16
1233;1668477096011334397;9
1234;1668477096113710140;8
1235;1668477096275416253;10
1236;1668477096417270460;5
1237;1668477096493274507;9
1238;1668477096587531882;13
1239;1668477096689229108;11
1240;1668477096832504276;7
1241;1668477096975446959;9
1242;1668477097065915798;7
1243;1668477097220524036;11
1244;1668477097314711401;6
1245;1668477097481410880;10
1246;1668477097587544465;6
1247;1668477097667532395;9
1248;1668477097759364032;13
1249;1668477097913523382;10
1250;1668477098007699139;7
1251;1668477098133113183;11
1252;1668477098268933073;8
1253;1668477098361789982;7
1254;1668477098532636518;11
1255;1668477098622937199;6
1256;1668477098717681748;10
1257;1668477098856782944;11
1258;1668477098974498672;7
1259;1668477099120201960;7
1260;1668477099269443443;9
1261;1668477099362856453;7
1262;1668477099498231990;11
1263;1668477099605556126;7
1264;1668477099779420546;9
1265;1668477099876884379;6
1266;1668477100013349809;10
1267;1668477100121241244;7
1268;1668477100282863617;9
1269;1668477100440527608;6
1270;1668477100475061205;6
1271;1668477100625027179;13
1272;1668477100771577665;9
1273;1668477100933859724;7
1274;1668477101038811011;6
1275;1668477101191198878;9
1276;1668477101305829683;6
1277;1668477101474602210;9
1278;1668477101550104940;6
1279;1668477101653690967;14
1280;1668477101797269885;9
1281;1668477101892553300;7
1282;1668477102045625191;11
1283;1668477102129006755;7
1284;1668477102230401018;12
1285;1668477102359055156;10
1286;1668477102499231235;7
1287;1668477102763680055;8
1288;1668477102896824771;3
1289;1668477102975382035;11
1290;1668477103132011520;9
1291;1668477103231087098;8
1292;1668477103380265657;10
1293;1668477103501990200;7
1294;1668477103611231888;8
1295;1668477103680791320;9
1296;1668477103798742026;8
1297;1668477103936412133;10
1298;1668477104008717480;9
1299;1668477104157410697;9
1300;1668477104271311100;9
1301;1668477104385850975;9
1302;1668477104449854499;9
1303;1668477104605004961;10
1304;1668477104684804719;8
1305;1668477104830047061;9
1306;1668477104901361172;9
1307;1668477105043935139;10
1308;1668477105160785421;9
1309;1668477105248014487;9
1310;1668477105443406776;8
1311;1668477105505868020;6
1312;1668477105583926390;16
1313;1668477105711230674;9
1314;1668477105830316245;8
1315;1668477106000637416;8
1316;1668477106104666929;8
1317;1668477106177476724;9
1318;1668477106335303424;10
1319;1668477106406895061;8
1320;1668477106580350305;8
1321;1668477106644491419;8
1322;1668477106768112914;9
1323;1668477106921143042;9
1324;1668477107007629705;9
1325;1668477107165192694;7
1326;1668477107226830912;9
1327;1668477107340011622;10
1328;1668477107492299399;9
1329;1668477107602670679;9
1330;1668477107723332385;9
1331;1668477107797735360;8
1332;1668477107910630574;9
1333;1668477108077858016;8
1334;1668477108192453801;8
1335;1668477108268096260;9
1336;1668477108412386903;13
1337;1668477108491244297;7
1338;1668477108607950309;9
1339;1668477108710777420;9
1340;1668477108842901577;8
1341;1668477108996630893;9
1342;1668477109068772794;8
1343;1668477109191527876;9
1344;1668477109355322216;8
1345;1668477109459355698;6
1346;1668477109545441694;15
1347;1668477109669214614;8
1348;1668477109789901755;11
1349;1668477109931329881;8
1350;1668477110190638524;7
1351;1668477110253237367;4
1352;1668477110335558162;16
1353;1668477110475133204;9
1354;1668477110564183565;9
1355;1668477110707960567;8
1356;1668477110813285274;10
1357;1668477110892328683;9
1358;1668477111030475595;8
1359;1668477111139116218;10
1360;1668477111229180434;9
1361;1668477111334559663;11
1362;1668477111443158952;10
1363;1668477111602675998;9
1364;1668477111721477213;6
1365;1668477111840803460;8
1366;1668477111902933325;8
1367;1668477112057629139;16
1368;1668477112127905290;6
1369;1668477112289597531;14
1370;1668477112371959364;6
1371;1668477112511755781;9
1372;1668477112610435682;9
1373;1668477112732722861;10
1374;1668477112854530628;8
1375;1668477112936550374;8
1376;1668477113039942921;9
1377;1668477113147739237;10
1378;1668477113295516952;10
1379;1668477113403939395;7
1380;1668477113503312806;9
1381;1668477113639790079;8
1382;1668477113776338900;10
1383;1668477113886398477;7
1384;1668477114022744281;9
1385;1668477114147602471;7
1386;1668477114243812444;8
1387;1668477114403178042;8
1388;1668477114497375714;5
1389;1668477114641984498;22
1390;1668477114747692355;7
1391;1668477114862212133;10
1392;1668477114987344836;8
1393;1668477115067566471;8
1394;1668477115197764918;10
1395;1668477115278506137;10
1396;1668477115402370701;12
1397;1668477115614115304;6
1398;1668477115643636673;6
1399;1668477115802626685;30
1400;1668477115908157582;6
1401;1668477115947980096;9
1402;1668477116095566534;13
1403;1668477116245402665;9
1404;1668477116357312092;7
1405;1668477116470774549;9
1406;1668477116600035718;9
1407;1668477116702388700;8
1408;1668477116854388953;7
1409;1668477116960354971;9
1410;1668477117093912958;9
1411;1668477117191339513;8
1412;1668477117293056851;10
1413;1668477117513538680;7
1414;1668477117608641523;6
1415;1668477117708827064;11
1416;1668477117801244398;10
1417;1668477117958021315;11
1418;1668477118057388931;6
1419;1668477118168936388;10
1420;1668477118291856311;7
1421;1668477118443232362;12
1422;1668477118687642185;6
1423;1668477118848716467;4
1424;1668477118939863455;6
1425;1668477119045315395;11
1426;1668477119193377317;10
1427;1668477119268019856;7
1428;1668477119435337962;13
1429;1668477119511016122;6
1430;1668477119604641751;14
1431;1668477119707834930;10
1432;1668477119856417189;7
1433;1668477119941100581;10
1434;1668477120055822382;12
1435;1668477120178525473;7
1436;1668477120276351016;11
1437;1668477120425076570;10
1438;1668477120511765774;7
1439;1668477120655851468;11
1440;1668477120760806984;7
1441;1668477120866722303;10
1442;1668477121007323247;7
1443;1668477121108583735;10
1444;1668477121250813235;10
1445;1668477121420903594;7
1446;1668477121478778025;6
1447;1668477121583468481;18
1448;1668477121687544005;9
1449;1668477121815057138;10
1450;1668477121909620448;8
1451;1668477122049073138;12
1452;1668477122156729013;7
1453;1668477122262407730;9
1454;1668477122408225427;7
1455;1668477122494733927;10
1456;1668477122647514879;12
1457;1668477122740247846;6
1458;1668477122840108635;11
1459;1668477122972161278;8
1460;1668477123077203537;10
1461;1668477123212424610;10
1462;1668477123312925542;7
1463;1668477123416828862;10
1464;1668477123549649060;8
1465;1668477123700495632;9
1466;1668477123792671761;7
1467;1668477123896407872;10
1468;1668477124039639305;8
1469;1668477124186370768;9
1470;1668477124277531689;7
1471;1668477124428828912;11
1472;1668477124530205563;7
1473;1668477124672278070;7
1474;1668477124770192739;11
1475;1668477124905148070;10
1476;1668477125008948474;8
1477;1668477125153126548;10
1478;1668477125250632959;7
1479;1668477125404713963;11
1480;1668477125501308840;6
1481;1668477125622101977;10
1482;1668477125755942305;8
1483;1668477125896288332;7
1484;1668477126034738960;7
1485;1668477126142173113;7
1486;1668477126305596836;9
1487;1668477126432472899;6
1488;1668477126535588753;8
1489;1668477126667000504;10
1490;1668477126777606023;8
1491;1668477126904975980;9
1492;1668477127008674209;8
1493;1668477127162022112;10
1494;1668477127273418548;6
1495;1668477127364297070;9
1496;1668477127500233060;11
1497;1668477127607885763;7
1498;1668477127700531630;9
1499;1668477127851413587;11
1500;1668477127958793463;7
1501;1668477128093037226;9
1502;1668477128199634897;8
1503;1668477128300888529;9
1504;1668477128455698265;8
1505;1668477128578941203;6
1506;1668477128681072554;12
1507;1668477128825351358;10
1508;1668477128939677243;7
1509;1668477129077089935;9
1510;1668477129314584072;7
1511;1668477129452888207;4
1512;1668477129605627786;7
1513;1668477129701339049;6
1514;1668477129792922158;11
1515;1668477129926265721;11
1516;1668477130040798610;8
1517;1668477130175964656;9
1518;1668477130262647662;7
1519;1668477130366721437;11
1520;1668477130506623338;10
1521;1668477130639896176;7
1522;1668477130777936045;7
1523;1668477130884446698;7
1524;1668477131015322748;10
1525;1668477131122423515;8
1526;1668477131276344518;9
1527;1668477131363459741;6
1528;1668477131502812926;12
1529;1668477131603984928;7
1530;1668477131741396770;10
1531;1668477131861288125;7
1532;1668477131993246370;8
1533;1668477132112759437;8
1534;1668477132248778824;8
1535;1668477132355045132;7
1536;1668477132490046495;9
1537;1668477132568806620;7
1538;1668477132704464646;13
1539;1668477132806376366;7
1540;1668477132915964316;10
1541;1668477133054359027;9
1542;1668477133184286302;7
1543;1668477133275572225;8
1544;1668477133437406873;11
1545;1668477133517934119;6
1546;1668477133687339241;13
1547;1668477133721335593;6
1548;1668477133823572305;10
1549;1668477133978257915;27
1550;1668477134079210133;6
1551;1668477134212807373;10
1552;1668477134315682939;7
1553;1668477134449573277;10
1554;1668477134567897640;7
1555;1668477134669032701;9
1556;1668477134798011091;8
1557;1668477134957955912;9
1558;1668477135057349233;6
1559;1668477135200321747;10
1560;1668477135292832407;7
1561;1668477135429065515;11
1562;1668477135537447577;7
1563;1668477135642119521;10
1564;1668477135787533728;7
1565;1668477135896023892;9
1566;1668477136041574292;9
1567;1668477136137439465;7
1568;1668477136269785082;11
1569;1668477136382463305;8
1570;1668477136516818395;9
1571;1668477136645601387;7
1572;1668477136763640557;8
1573;1668477136908528936;8
1574;1668477137020724283;7
1575;1668477137157682202;9
1576;1668477137306922030;7
1577;1668477137404168162;7
1578;1668477137545445409;10
1579;1668477137640667340;7
1580;1668477137790880874;11
1581;1668477137941018712;7
1582;1668477138034767525;7
1583;1668477138132712520;11
1584;1668477138234453061;10
1585;1668477138371025724;8
1586;1668477138479843077;9
1587;1668477138640337981;9
1588;1668477138740047080;6
1589;1668477138868415237;10
1590;1668477138974417082;8
1591;1668477139084268591;9
1592;1668477139231808495;9
1593;1668477139326672504;7
1594;1668477139473513479;10
1595;1668477139572229309;7
1596;1668477139691880461;10
1597;1668477139824094997;8
1598;1668477140079418151;8
1599;1668477140226096502;4
1600;1668477140331489231;7
1601;1668477140475010735;9
1602;1668477140573531192;7
1603;1668477140715299163;10
1604;1668477140831426606;7
1605;1668477140936667831;9
1606;1668477141081414989;7
1607;1668477141166428626;10
1608;1668477141316058516;12
1609;1668477141425060867;7
1610;1668477141577954266;9
1611;1668477141664756987;7
1612;1668477141766780683;11
1613;1668477141911244987;10
1614;1668477142016441013;7
1615;1668477142122160631;10
1616;1668477142255172800;9
1617;1668477142360430036;8
1618;1668477142508958662;7
1619;1668477142611397590;10
1620;1668477142708813879;10
1621;1668477142848039469;7
1622;1668477142966114484;11
1623;1668477143088991932;9
1624;1668477143197470047;8
1625;1668477143326210650;9
1626;1668477143425695758;8
1627;1668477143586406862;10
1628;1668477143686818341;6
1629;1668477143787251961;9
1630;1668477143921044069;11
1631;1668477144035373147;8
1632;1668477144133687288;9
1633;1668477144297693101;7
1634;1668477144396254394;8
1635;1668477144508474296;10
1636;1668477144653636682;7
1637;1668477144760790565;9
1638;1668477144903743900;9
1639;1668477145008306901;7
1640;1668477145147209617;10
1641;1668477145269633182;7
1642;1668477145371504847;8
1643;1668477145532755406;9
1644;1668477145611407856;6
1645;1668477145700357106;13
1646;1668477145803698002;11
1647;1668477145949077482;6
1648;1668477146046930582;12
1649;1668477146149014348;10
1650;1668477146307254220;10
1651;1668477146431362391;6
1652;1668477146568873540;9
1653;1668477146660774379;7
1654;1668477146767228762;12
1655;1668477146917373656;9
1656;1668477147001373623;6
1657;1668477147148314444;8
1658;1668477147248328356;9
1659;1668477147388165804;10
1660;1668477147491561784;7
1661;1668477147633471090;10
1662;1668477147732451348;7
1663;1668477147874191755;10
1664;1668477147979358360;7
1665;1668477148088526286;9
1666;1668477148231349468;9
1667;1668477148327063902;6
1668;1668477148424205468;12
1669;1668477148564041239;10
1670;1668477148663608331;7
1671;1668477148807640517;10
1672;1668477148921744891;6
1673;1668477149022782120;10
1674;1668477149164594717;10
1675;1668477149267026218;7
1676;1668477149416246663;10
1677;1668477149530781805;7
1678;1668477149664099616;9
1679;1668477149769728553;8
1680;1668477149918658854;9
1681;1668477150029715466;7
1682;1668477150158873417;9
1683;1668477150256072765;8
1684;1668477150415387102;10
1685;1668477150494134405;6
1686;1668477150602308337;13
1687;1668477150758956635;9
1688;1668477150899797060;6
1689;1668477151148966156;7
1690;1668477151305931251;4
1691;1668477151384828589;6
1692;1668477151468387962;13
1693;1668477151594898802;12
1694;1668477151711328774;8
1695;1668477151900451064;8
1696;1668477152030454037;5
1697;1668477152239186933;7
1698;1668477152403717028;5
1699;1668477152555645876;6
1700;1668477152652667878;7
1701;1668477152758500894;10
1702;1668477152893667243;7
1703;1668477153018727299;10
1704;1668477153148635035;8
1705;1668477153316836200;6
1706;1668477153408180236;7
1707;1668477153545711429;11
1708;1668477153646555530;8
1709;1668477153778631873;10
1710;1668477153889019433;7
1711;1668477154053760441;9
1712;1668477154206336350;6
1713;1668477154349313369;7
1714;1668477154459630626;7
1715;1668477154565586149;9
1716;1668477154694472170;8
1717;1668477154847233615;10
1718;1668477154960653555;7
1719;1668477155056826334;9
1720;1668477155190439924;11
1721;1668477155333450682;7
1722;1668477155491986320;7
1723;1668477155601718956;6
1724;1668477155682545809;9
1725;1668477155790806057;12
1726;1668477155924751920;9
1727;1668477156042578239;7
1728;1668477156129041122;8
1729;1668477156228790357;7
1730;1668477156365977575;12
1731;1668477156510302551;10
1732;1668477156696379469;7
1733;1668477156734279585;5
1734;1668477156883200665;11
1735;1668477156973410789;10
1736;1668477157075322958;11
1737;1668477157229490064;10
1738;1668477157308291205;6
1739;1668477157410110017;13
1740;1668477157540804569;10
1741;1668477157646831143;8
1742;1668477157747321753;10
1743;1668477157886620348;7
1744;1668477157989419947;10
1745;1668477158117312707;10
1746;1668477158221047890;8
1747;1668477158360562688;10
1748;1668477158480344738;7
1749;1668477158611479168;8
1750;1668477158707053572;8
1751;1668477158856757973;10
1752;1668477158954245916;7
1753;1668477159125987660;10
1754;1668477159161670980;6
1755;1668477159318836345;15
1756;1668477159403586238;8
1757;1668477159546820328;8
1758;1668477159649582755;10
1759;1668477159779398788;10
1760;1668477159888589007;8
1761;1668477160026394071;9
1762;1668477160148214863;7
1763;1668477160247097410;8
1764;1668477160381944436;7
1765;1668477160487813652;11
1766;1668477160692941823;9
1767;1668477160795275411;4
1768;1668477160900577779;12
1769;1668477161029729536;9
1770;1668477161134458018;8
1771;1668477161273828536;10
1772;1668477161363580307;7
1773;1668477161468145451;13
1774;1668477161612458039;10
1775;1668477161715803331;7
1776;1668477161852599417;10
1777;1668477161943989150;7
1778;1668477162241562549;11
1779;1668477162258120716;3
1780;1668477162399816480;58
1781;1668477162503401798;7
1782;1668477162703709943;10
1783;1668477162721170558;5
1784;1668477162888247517;6
1785;1668477163052247030;38
1786;1668477163147386407;6
1787;1668477163268940825;11
1788;1668477163356418522;8
1789;1668477163499258211;11
1790;1668477163645339409;7
1791;1668477163784716629;6
1792;1668477163861443073;9
1793;1668477163949593355;13
1794;1668477164089456559;11
1795;1668477164182191647;7
1796;1668477164293350463;10
1797;1668477164394458431;10
1798;1668477164520504682;7
1799;1668477164655023274;11
1800;1668477164731760209;7
1801;1668477164833567060;11
1802;1668477164965694035;7
1803;1668477165082754790;13
1804;1668477165206553016;9
1805;1668477165356219280;8
1806;1668477165470983283;7
1807;1668477165599608772;9
1808;1668477165699366074;8
1809;1668477165836673736;10
1810;1668477165968635158;7
1811;1668477166107605981;6
1812;1668477166207952010;9
1813;1668477166347132550;10
1814;1668477166435989282;7
1815;1668477166539067203;10
1816;1668477166699471974;7
1817;1668477166878482461;8
1818;1668477167017567807;6
1819;1668477167141398363;7
1820;1668477167240338697;8
1821;1668477167375277427;10
1822;1668477167466110968;7
1823;1668477167604695165;11
1824;1668477167699361786;7
1825;1668477167802218524;10
1826;1668477167960679141;10
1827;1668477168089669072;6
1828;1668477168201223901;8
1829;1668477168351847082;9
1830;1668477168464237526;7
1831;1668477168570779548;9
1832;1668477168711712465;9
1833;1668477168817682206;7
1834;1668477168923860795;10
1835;1668477169065005963;9
1836;1668477169166029328;7
1837;1668477169307310893;10
1838;1668477169384955177;7
1839;1668477169493168304;14
1840;1668477169627201579;9
1841;1668477169740353037;8
1842;1668477169902172423;9
1843;1668477170044790168;6
1844;1668477170143623553;7
1845;1668477170247614714;10
1846;1668477170385374945;10
1847;1668477170490500975;7
1848;1668477170636554338;10
1849;1668477170740653561;7
1850;1668477170879164305;7
1851;1668477171062086445;10
1852;1668477171198370005;5
1853;1668477171310227974;7
1854;1668477171414748712;9
1855;1668477171555786421;7
1856;1668477171689974947;10
1857;1668477171814682017;7
1858;1668477171942945764;8
1859;1668477172040658600;8
1860;1668477172166939755;10
1861;1668477172289055729;8
1862;1668477172416323845;8
1863;1668477172515538503;8
1864;1668477172674869142;10
1865;1668477172775331693;6
1866;1668477172922844349;10
1867;1668477173006913469;7
1868;1668477173263960749;9
1869;1668477173453061018;4
1870;1668477173552435035;5
1871;1668477173652841894;6
1872;1668477173769203450;26
1873;1668477173892835798;9
1874;1668477173983006690;8
1875;1668477174083718045;10
1876;1668477174185284019;11
1877;1668477174323734310;10
1878;1668477174447257604;7
1879;1668477174555113548;8
1880;1668477174654742459;6
1881;1668477174757278028;27
1882;1668477174888210382;10
1883;1668477175043129795;8
1884;1668477175156853113;6
1885;1668477175252983345;9
1886;1668477175356073315;10
1887;1668477175498159519;7
1888;1668477175632419886;10
1889;1668477175768201523;7
1890;1668477175875688895;7
1891;1668477175981078007;9
1892;1668477176118251442;6
1893;1668477176369465740;12
1894;1668477176404200122;4
1895;1668477176499818132;11
1896;1668477176600193267;27
1897;1668477176731939920;10
1898;1668477176833068265;8
1899;1668477176973395107;10
1900;1668477177086769015;7
1901;1668477177221259533;9
1902;1668477177318195985;7
1903;1668477177452567619;10
1904;1668477177556086819;7
1905;1668477177706473411;10
1906;1668477177827034208;7
1907;1668477177930288989;9
1908;1668477178049566855;10
1909;1668477178205947086;8
1910;1668477178291799616;6
1911;1668477178437471992;12
1912;1668477178545121195;7
1913;1668477178715585815;9
1914;1668477178819499711;6
1915;1668477178955170109;10
1916;1668477179054708057;7
1917;1668477179187103341;10
1918;1668477179280070889;8
1919;1668477179390320739;11
1920;1668477179566590106;9
1921;1668477179637721321;6
1922;1668477179732405461;14
1923;1668477179872635211;11
1924;1668477179986697275;7
1925;1668477180089216085;9
1926;1668477180226148398;7
1927;1668477180382136893;10
1928;1668477180475633124;7
1929;1668477180580173465;11
1930;1668477180724415233;10
1931;1668477180813425815;7
1932;1668477180955898468;11
1933;1668477181042606511;7
1934;1668477181157924678;12
1935;1668477181257863214;6
1936;1668477181385459080;23
1937;1668477181476788698;8
1938;1668477181631592811;10
1939;1668477181736459785;7
1940;1668477181894620849;10
1941;1668477181990928133;6
1942;1668477182091568064;11
1943;1668477182219843691;10
1944;1668477182367761912;8
1945;1668477182483644825;7
1946;1668477182617174814;9
1947;1668477182722380216;7
1948;1668477182881632378;10
1949;1668477182976372116;6
1950;1668477183083698368;11
1951;1668477183216489220;9
1952;1668477183359801701;7
1953;1668477183472228610;7
1954;1668477183577556496;9
1955;1668477183725794682;10
1956;1668477183817402199;7
1957;1668477183925815676;11
1958;1668477184084164451;9
1959;1668477184305948231;6
1960;1668477184402958502;4
1961;1668477184503529089;10
1962;1668477184656089557;7
1963;1668477184819619698;9
1964;1668477184922360851;6
1965;1668477185134128968;8
1966;1668477185157396022;6
1967;1668477185321480858;39
1968;1668477185443059663;6
1969;1668477185571784807;8
1970;1668477185667828335;8
1971;1668477185768390081;10
1972;1668477185904293500;10
1973;1668477186047563542;7
1974;1668477186142641856;7
1975;1668477186246589973;11
1976;1668477186389413940;10
1977;1668477186487142229;7
1978;1668477186601124461;10
1979;1668477186739124284;9
1980;1668477186830873196;7
1981;1668477186974598838;11
1982;1668477187097357699;7
1983;1668477187246579624;6
1984;1668477187346536625;10
1985;1668477187455719798;10
1986;1668477187582257033;9
1987;1668477187680308243;8
1988;1668477187777878437;10
1989;1668477187917548228;10
1990;1668477188019656682;7
1991;1668477188148495918;10
1992;1668477188247726113;8
1993;1668477188385394713;10
1994;1668477188497440697;7
1995;1668477188591425911;9
1996;1668477188742429639;11
1997;1668477188899089191;7
1998;1668477189012403448;6
1999;1668477189164158821;9
2000;1668477189265616992;7
2001;1668477189375743086;10
2002;1668477189520925126;7
2003;1668477189626631311;9
2004;1668477189769223585;6
2005;1668477189864344620;11
2006;1668477189992687225;11
2007;1668477190098734957;8
2008;1668477190247104241;9
2009;1668477190342572720;7
2010;1668477190453960904;10
2011;1668477190588384377;8
2012;1668477190719875200;9
2013;1668477190831060065;8
2014;1668477190956608571;9
2015;1668477191077358542;8
2016;1668477191223073972;8
2017;1668477191365259001;7
2018;1668477191469047077;7
2019;1668477191608368504;10
2020;1668477191706666266;7
2021;1668477191842868109;10
2022;1668477191949805744;7
2023;1668477192052151476;10
2024;1668477192183577532;10
2025;1668477192283787992;8
2026;1668477192428840552;10
2027;1668477192531406203;7
2028;1668477192666135238;10
2029;1668477192811460662;7
2030;1668477192927950872;7
2031;1668477193074567836;8
2032;1668477193159114859;7
2033;1668477193299399452;12
2034;1668477193414736396;7
2035;1668477193521612521;9
2036;1668477193681475511;10
2037;1668477193767435271;6
2038;1668477193909856423;12
2039;1668477194030431447;7
2040;1668477194131923928;9
2041;1668477194269461044;10
2042;1668477194371319350;7
2043;1668477194520239706;10
2044;1668477194623548715;7
2045;1668477194753586239;10
2046;1668477194840501134;8
2047;1668477195067945510;11
2048;1668477195170794207;4
2049;1668477195330007672;9
2050;1668477195428960768;6
2051;1668477195565683873;10
2052;1668477195699303104;7
2053;1668477195807596280;7
2054;1668477195950096924;9
2055;1668477196029474611;7
2056;1668477196135329869;12
2057;1668477196278441008;9
2058;1668477196379076510;7
2059;1668477196536120326;10
2060;1668477196647072054;6
2061;1668477196780352012;9
2062;1668477196895856180;7
2063;1668477197008605892;9
2064;1668477197158299494;9
2065;1668477197244099370;7
2066;1668477197377981885;12
2067;1668477197470193980;7
2068;1668477197580277101;11
2069;1668477197720413995;7
2070;1668477197827899176;10
2071;1668477197962372194;9
2072;1668477198069962148;7
2073;1668477198199146877;9
2074;1668477198306568859;8
2075;1668477198436432888;10
2076;1668477198587564469;8
2077;1668477198683714294;6
2078;1668477198787597679;12
2079;1668477198923669111;10
2080;1668477199022433197;7
2081;1668477199157306638;10
2082;1668477199267225562;7
2083;1668477199367081608;9
2084;1668477199517861258;6
2085;1668477199606550051;11
2086;1668477199743883931;11
2087;1668477199844980164;7
2088;1668477199978186062;10
2089;1668477200090954013;8
2090;1668477200225592522;9
2091;1668477200321003026;7
2092;1668477200475337893;11
2093;1668477200558785931;6
2094;1668477200712882738;12
2095;1668477200803767561;7
2096;1668477200954743782;11
2097;1668477201074531639;7
2098;1668477201223576432;8
2099;1668477201329668289;7
2100;1668477201468852197;9
2101;1668477201578716178;7
2102;1668477201730781019;9
2103;1668477201813948501;7
2104;1668477201948516276;12
2105;1668477202054519635;7
2106;1668477202154582460;10
2107;1668477202295438935;7
2108;1668477202408541135;10
2109;1668477202545524324;9
2110;1668477202624892408;7
2111;1668477202731016422;12
2112;1668477202889887504;9
2113;1668477203021124208;7
2114;1668477203131607112;7
2115;1668477203282777540;9
2116;1668477203382814485;7
2117;1668477203548084619;10
2118;1668477203621462039;6
2119;1668477203733993199;14
2120;1668477203886159645;9
2121;1668477203983758704;6
2122;1668477204126598564;10
2123;1668477204225127574;7
2124;1668477204370378021;10
2125;1668477204473506421;7
2126;1668477204621564083;10
2127;1668477204727453162;7
2128;1668477204856834795;10
2129;1668477204961552367;8
2130;1668477205110525895;10
2131;1668477205225507073;7
2132;1668477205362760891;9
2133;1668477205455065834;7
2134;1668477205743484525;11
2135;1668477205761171653;3
2136;1668477205981648956;54
2137;1668477206155291468;5
2138;1668477206344700520;6
2139;1668477206488993299;5
2140;1668477206708050854;7
2141;1668477206729701973;5
2142;1668477206869622351;48
2143;1668477206964359009;7
2144;1668477207064812240;10
2145;1668477207183995556;8
2146;1668477207471077303;10
2147;1668477207569858347;3
2148;1668477207723705902;7
2149;1668477207829636398;9
2150;1668477207969517711;9
2151;1668477208125941859;7
2152;1668477208234277198;6
2153;1668477208461186102;10
2154;1668477208698870433;4
2155;1668477208789385164;4
2156;1668477208893513930;11
2157;1668477209037153555;9
2158;1668477209125692894;7
2159;1668477209301502331;11
2160;1668477209410815693;6
2161;1668477209541228757;9
2162;1668477209630402902;8
2163;1668477209776426180;11
2164;1668477209880939317;7
2165;1668477209988637530;10
2166;1668477210130082934;9
2167;1668477210231056961;7
2168;1668477210382830986;8
2169;1668477210478141383;8
2170;1668477210583327017;10
2171;1668477210719494773;10
2172;1668477210822948810;7
2173;1668477210970114006;10
2174;1668477211090665092;7
2175;1668477211219836277;8
2176;1668477211333322281;8
2177;1668477211469026063;9
2178;1668477211564196115;7
2179;1668477211711617317;11
2180;1668477211820094292;7
2181;1668477211948699329;9
2182;1668477212059828579;8
2183;1668477212222306685;9
2184;1668477212335869750;6
2185;1668477212474951835;9
2186;1668477212583927564;7
2187;1668477212787526478;9
2188;1668477212804601941;5
2189;1668477212947845053;65
2190;1668477213046824949;7
2191;1668477213187551098;10
2192;1668477213295464956;7
2193;1668477213433186805;9
2194;1668477213523627940;7
2195;1668477213655343958;11
2196;1668477213764452270;8
2197;1668477213900587118;9
2198;1668477214014335456;7
2199;1668477214148724906;9
2200;1668477214247285196;7
2201;1668477214403730674;10
2202;1668477214488695805;6
2203;1668477214590584551;12
2204;1668477214718898855;10
2205;1668477214814696247;8
2206;1668477214915703529;10
2207;1668477215058446048;8
2208;1668477215221088713;9
2209;1668477215303275184;6
2210;1668477215442444901;12
2211;1668477215544287017;7
2212;1668477215671551652;10
2213;1668477215806292511;8
2214;1668477215921911266;6
2215;1668477216051623585;12
2216;1668477216193298770;6
2217;1668477216286618977;9
2218;1668477216391803110;11
2219;1668477216521339346;9
2220;1668477216667236923;8
2221;1668477216791694513;7
2222;1668477216891626885;8
2223;1668477217027500624;11
2224;1668477217126921567;7
2225;1668477217412661296;10
