FrameId;SendingTime;Fps
2225;1668477218676558891;6
2226;1668477218813124855;7
2227;1668477218916373560;10
2228;1668477219060982754;9
2229;1668477219167204542;7
2230;1668477219300612637;7
2231;1668477219409203865;10
2232;1668477219556810868;7
2233;1668477219691199197;9
2234;1668477219797913310;8
2235;1668477219917759385;9
2236;1668477220021841587;8
2237;1668477220126526188;9
2238;1668477220283715840;7
2239;1668477220384959088;9
2240;1668477220535027541;8
2241;1668477220644671078;8
2242;1668477220791565547;9
2243;1668477220901548575;7
2244;1668477221042434053;9
2245;1668477221149749400;7
2246;1668477221282022055;10
2247;1668477221385039871;7
2248;1668477221537367802;10
2249;1668477221641838559;7
2250;1668477221788252190;9
2251;1668477221890371434;7
2252;1668477221993824133;10
2253;1668477222133932636;10
2254;1668477222236034659;7
2255;1668477222346825199;10
2256;1668477222448614607;9
2257;1668477222599540611;10
2258;1668477222722653309;7
2259;1668477222869529815;8
2260;1668477222978735058;7
2261;1668477223163272304;9
2262;1668477223303518011;5
2263;1668477223410082034;7
2264;1668477223514810161;9
2265;1668477223659948480;7
2266;1668477223796022929;10
2267;1668477223933866426;7
2268;1668477224083917761;7
2269;1668477224186027491;7
2270;1668477224288218039;10
2271;1668477224440236692;7
2272;1668477224540622356;10
2273;1668477224686739831;10
2274;1668477224792138070;7
2275;1668477224929977171;9
2276;1668477225033917009;8
2277;1668477225136423530;10
2278;1668477225284190859;10
2279;1668477225385056343;7
2280;1668477225486135997;10
2281;1668477225623267022;7
2282;1668477225771023531;10
2283;1668477225872129241;7
2284;1668477226009104053;10
2285;1668477226113204810;7
2286;1668477226217813681;9
2287;1668477226358407641;10
2288;1668477226460148115;7
2289;1668477226566875833;10
2290;1668477226707648902;7
2291;1668477226814791333;9
2292;1668477226956565452;7
2293;1668477227061539762;10
2294;1668477227165989923;10
2295;1668477227298810572;8
2296;1668477227404131494;9
2297;1668477227536134441;8
2298;1668477227638103959;9
2299;1668477227762980965;10
2300;1668477227865074709;8
2301;1668477227972496839;10
2302;1668477228108608317;9
2303;1668477228211757334;7
2304;1668477228403313753;10
2305;1668477228507420931;5
2306;1668477228611639307;10
2307;1668477228745524273;10
2308;1668477228849622408;8
2309;1668477228971473303;10
2310;1668477229076321607;8
2311;1668477229180154190;10
2312;1668477229283403227;10
2313;1668477229416178220;8
2314;1668477229519215225;10
2315;1668477229655976405;10
2316;1668477229758736298;7
2317;1668477229904346391;10
2318;1668477230006396067;7
2319;1668477230143787500;10
2320;1668477230244310306;7
2321;1668477230347339612;10
2322;1668477230449891174;10
2323;1668477230588994623;10
2324;1668477230693970784;7
2325;1668477230841920029;9
2326;1668477230966472207;7
2327;1668477231070008653;8
2328;1668477231224575651;6
2329;1668477231367494786;10
2330;1668477231472298175;7
2331;1668477231604538135;9
2332;1668477231716388474;8
2333;1668477231847471927;9
2334;1668477231952157083;8
2335;1668477232060061363;10
2336;1668477232182670198;9
2337;1668477232289766537;8
2338;1668477232420548086;9
2339;1668477232524918140;8
2340;1668477232659946144;9
2341;1668477232784304513;7
2342;1668477232891049364;8
2343;1668477232996323675;9
2344;1668477233133000546;7
2345;1668477233238905662;10
2346;1668477233370433909;9
2347;1668477233472305671;8
2348;1668477233607488879;10
2349;1668477233709788379;7
2350;1668477233850649594;9
2351;1668477233954031237;7
2352;1668477234083962008;9
2353;1668477234185620647;8
2354;1668477234339172433;9
2355;1668477234443413314;7
2356;1668477234545584220;10
2357;1668477234672768310;10
2358;1668477234775085859;8
2359;1668477234877130057;10
2360;1668477235000680639;10
2361;1668477235101728021;8
2362;1668477235239855519;10
2363;1668477235343959028;7
2364;1668477235499478755;9
2365;1668477235609116149;7
2366;1668477235744898993;9
2367;1668477235851829457;7
2368;1668477236008790770;9
2369;1668477236112491979;6
2370;1668477236215183507;10
2371;1668477236372834409;7
2372;1668477236509852591;9
2373;1668477236614277776;7
2374;1668477236750865469;10
2375;1668477236853006778;7
2376;1668477237004982879;10
2377;1668477237110508711;6
2378;1668477237213063056;10
2379;1668477237352473885;7
2380;1668477237453130422;10
2381;1668477237596983991;10
2382;1668477237701803757;7
2383;1668477237807149354;10
2384;1668477237955972652;7
2385;1668477238097074251;9
2386;1668477238201479827;7
2387;1668477238339018704;10
2388;1668477238442419910;7
2389;1668477238555245462;10
2390;1668477238701793076;6
2391;1668477238805415460;10
2392;1668477238955975197;7
2393;1668477239235574252;10
2394;1668477239436831528;4
2395;1668477239545179887;5
2396;1668477239656291614;9
2397;1668477239821638400;6
2398;1668477239975221327;6
2399;1668477240124891165;10
2400;1668477240234722045;7
2401;1668477240384041497;6
2402;1668477240486675883;10
2403;1668477240620978293;10
2404;1668477240723504180;7
2405;1668477240865798550;9
2406;1668477240967895059;7
2407;1668477241083515055;10
2408;1668477241185545275;9
2409;1668477241290868389;10
2410;1668477241432908480;10
2411;1668477241537490612;7
2412;1668477241673874690;9
2413;1668477241779494937;7
2414;1668477241914475315;9
2415;1668477242020708099;8
2416;1668477242125250529;9
2417;1668477242262336636;10
2418;1668477242362946624;7
2419;1668477242495989061;10
2420;1668477242597321529;7
2421;1668477242698714086;10
2422;1668477242802063514;10
2423;1668477242941365565;7
2424;1668477243047167999;10
2425;1668477243195000102;9
2426;1668477243297746048;7
2427;1668477243420129740;9
2428;1668477243533278510;8
2429;1668477243682504919;7
2430;1668477243797059626;8
2431;1668477243944679239;7
2432;1668477244048024781;10
2433;1668477244188949446;10
2434;1668477244294920012;7
2435;1668477244398684458;9
2436;1668477244545190297;10
2437;1668477244654037572;7
2438;1668477244798079486;10
2439;1668477244908915149;7
2440;1668477245061382132;10
2441;1668477245162128590;7
2442;1668477245270420101;10
2443;1668477245410522594;7
2444;1668477245514246349;10
2445;1668477245616968188;10
2446;1668477245755207264;7
2447;1668477245859444331;10
2448;1668477246005305352;10
2449;1668477246107827722;7
2450;1668477246211132951;10
2451;1668477246358711802;10
2452;1668477246490285955;7
2453;1668477246592868279;8
2454;1668477246742720576;9
2455;1668477246846242676;7
2456;1668477247006126687;10
2457;1668477247107321948;6
2458;1668477247270018698;10
2459;1668477247373237720;6
2460;1668477247515270416;10
2461;1668477247627922854;7
2462;1668477247763071038;9
2463;1668477247877552821;7
2464;1668477248011658835;7
2465;1668477248119409736;10
2466;1668477248254523341;9
2467;1668477248360104110;7
2468;1668477248506076246;10
2469;1668477248612347063;7
2470;1668477248716837030;9
2471;1668477248872927761;7
2472;1668477248978777870;9
2473;1668477249107176444;9
2474;1668477249221481080;7
2475;1668477249357727558;10
2476;1668477249458305444;7
2477;1668477249559563471;10
2478;1668477249719668670;10
2479;1668477249822802585;6
2480;1668477249928028578;10
2481;1668477250074381052;7
2482;1668477250275757817;10
2483;1668477250381762525;5
2484;1668477250486520991;9
2485;1668477250635610227;7
2486;1668477250768027058;10
2487;1668477250876207542;7
2488;1668477250999353135;8
2489;1668477251104370645;9
2490;1668477251255100617;7
2491;1668477251364690893;9
2492;1668477251502787785;9
2493;1668477251605300375;7
2494;1668477251709681423;10
2495;1668477251813236474;9
2496;1668477251962040374;7
2497;1668477252092639817;9
2498;1668477252222140647;8
2499;1668477252345181156;8
2500;1668477252451820874;8
2501;1668477252555840547;9
2502;1668477252694868355;8
2503;1668477252811697670;8
2504;1668477252926419977;8
2505;1668477253043244688;10
2506;1668477253144246786;9
2507;1668477253257132591;10
2508;1668477253384759009;9
2509;1668477253494214381;8
2510;1668477253610149771;9
2511;1668477253715960481;9
2512;1668477253827174885;9
2513;1668477253946881679;9
2514;1668477254061998407;8
2515;1668477254200192948;9
2516;1668477254310855411;7
2517;1668477254431080574;9
2518;1668477254566497351;8
2519;1668477254678751021;7
2520;1668477254801066840;9
2521;1668477254913480534;8
2522;1668477255015414996;9
2523;1668477255153808037;10
2524;1668477255267578495;7
2525;1668477255449520928;7
2526;1668477255564930787;7
2527;1668477255690919963;9
2528;1668477255795382432;8
2529;1668477255901452592;10
2530;1668477256017456841;9
2531;1668477256124249984;9
2532;1668477256245646116;9
2533;1668477256365036209;8
2534;1668477256470938862;8
2535;1668477256582977843;10
2536;1668477256690387567;8
2537;1668477256792374725;10
2538;1668477256912116084;9
2539;1668477257017442321;9
2540;1668477257120905326;10
2541;1668477257228471246;10
2542;1668477257342824055;8
2543;1668477257452986069;9
2544;1668477257566693199;9
2545;1668477257672457934;9
2546;1668477257777849982;9
2547;1668477257909889571;10
2548;1668477258014555333;8
2549;1668477258129285243;10
2550;1668477258339257619;9
2551;1668477258443123701;5
2552;1668477258553978600;9
2553;1668477258656962395;9
2554;1668477258780686179;9
2555;1668477258898706122;8
2556;1668477259003383872;8
2557;1668477259150046243;10
2558;1668477259256491054;7
2559;1668477259676201774;9
2560;1668477259779596738;2
2561;1668477259905515050;8
2562;1668477260090931046;10
2563;1668477260196567541;5
2564;1668477260307219656;9
2565;1668477260663276331;9
2566;1668477260788645264;3
2567;1668477260989806896;8
2568;1668477261097700267;5
2569;1668477261212421327;9
2570;1668477261321462629;8
2571;1668477261433018360;9
2572;1668477261915180571;2
2573;1668477262021716471;10
2574;1668477262177601557;9
2575;1668477262292730550;6
2576;1668477262456233052;7
2577;1668477262603985216;8
2578;1668477262767826596;7
2579;1668477262923108021;6
2580;1668477263029908855;6
2581;1668477263175942837;10
2582;1668477263278533224;7
2583;1668477263379171230;10
2584;1668477263529656090;9
2585;1668477263645806330;7
2586;1668477263754448441;9
2587;1668477263888230918;7
2588;1668477264003811550;9
2589;1668477264152263754;9
2590;1668477264281012021;6
2591;1668477264400123089;8
2592;1668477264560978473;8
2593;1668477264663786684;6
2594;1668477264829219676;8
2595;1668477264952689006;7
2596;1668477265065540784;8
2597;1668477265178775880;8
2598;1668477265324271890;9
2599;1668477265438067378;7
2600;1668477265594851309;9
2601;1668477265696863779;7
2602;1668477265802770247;10
2603;1668477265935526704;9
2604;1668477266045193628;8
2605;1668477266203054974;7
2606;1668477266313162330;8
2607;1668477266415068614;9
2608;1668477266552729159;7
2609;1668477266653570828;10
2610;1668477266805732979;7
2611;1668477266911882285;9
2612;1668477267015665659;9
2613;1668477267172402549;7
2614;1668477267280105887;9
2615;1668477267429776217;7
2616;1668477267581000254;9
2617;1668477267682760564;7
2618;1668477267855223629;9
2619;1668477267961934238;6
2620;1668477268067004550;10
2621;1668477268201901451;7
2622;1668477268350840324;9
2623;1668477268459621792;7
2624;1668477268608556996;9
2625;1668477268831564553;7
2626;1668477268969376131;5
2627;1668477269069854342;7
2628;1668477269175209940;10
2629;1668477269280054129;10
2630;1668477269417654122;9
2631;1668477269571816278;7
2632;1668477269715308580;5
2633;1668477269817471730;10
2634;1668477269926528862;9
2635;1668477270062268451;7
2636;1668477270192633758;10
2637;1668477270425737155;8
2638;1668477270569551845;4
2639;1668477270676336654;7
2640;1668477270783221782;9
2641;1668477270892413387;10
2642;1668477270993777897;9
2643;1668477271194652440;10
2644;1668477271302252713;5
2645;1668477271428997621;9
2646;1668477271541483207;8
2647;1668477271647402375;9
2648;1668477271822069328;9
2649;1668477271937255034;6
2650;1668477272116821352;6
2651;1668477272299613912;8
2652;1668477272479272041;5
2653;1668477272645487728;6
2654;1668477272750409763;6
2655;1668477272859093613;9
2656;1668477272978990161;9
2657;1668477273084772184;8
2658;1668477273219157915;7
2659;1668477273324718130;10
2660;1668477273454345035;8
2661;1668477273593472495;10
2662;1668477273697271459;7
2663;1668477273863249562;6
2664;1668477273968998749;9
2665;1668477274094190752;10
2666;1668477274198310434;8
2667;1668477274320262960;10
2668;1668477274420970427;8
2669;1668477274525780305;10
2670;1668477274660368309;10
2671;1668477274765068074;7
2672;1668477274899296493;10
2673;1668477275012523092;7
2674;1668477275125073431;9
2675;1668477275256055811;7
2676;1668477275399289287;10
2677;1668477275506771880;7
2678;1668477275649442341;9
2679;1668477275751416290;7
2680;1668477275874446009;10
2681;1668477275993853933;8
2682;1668477276154113363;8
2683;1668477276256934762;7
2684;1668477276383486236;10
2685;1668477276488222348;8
2686;1668477276634578930;10
2687;1668477276776099917;7
2688;1668477276881878631;7
2689;1668477277025362557;9
2690;1668477277198733506;7
2691;1668477277301117486;6
2692;1668477277447549414;9
2693;1668477277554274694;7
2694;1668477277694943706;9
2695;1668477277795681108;7
2696;1668477277897991628;10
2697;1668477278000296117;10
2698;1668477278137587697;10
2699;1668477278238546415;7
2700;1668477278338895765;10
2701;1668477278483856065;10
2702;1668477278588351454;7
2703;1668477278688668501;10
2704;1668477278892370327;7
2705;1668477279005769288;6
2706;1668477279146887998;9
2707;1668477279273647971;7
2708;1668477279408743360;8
2709;1668477279534610057;7
2710;1668477279679600942;8
2711;1668477279785091113;7
2712;1668477279909194166;10
2713;1668477280010908570;8
2714;1668477280113185342;10
2715;1668477280265914825;7
2716;1668477280370174793;9
2717;1668477280497921947;10
2718;1668477280604215128;8
2719;1668477280740115139;10
2720;1668477280844575114;7
2721;1668477280978477242;10
2722;1668477281083510485;8
2723;1668477281229874850;10
2724;1668477281332588790;7
2725;1668477281475765627;10
2726;1668477281579713385;7
2727;1668477281768332815;10
2728;1668477281983061490;5
2729;1668477282087258958;5
2730;1668477282198240455;10
2731;1668477282455051576;9
2732;1668477282562388628;4
2733;1668477282726061530;6
2734;1668477282864988583;10
2735;1668477282968080092;7
2736;1668477283096172072;10
2737;1668477283239024643;8
2738;1668477283344626709;7
2739;1668477283450420396;10
2740;1668477283573776287;10
2741;1668477283675405219;8
2742;1668477283832420352;10
2743;1668477283986317433;6
2744;1668477284097820923;7
2745;1668477284224544571;9
2746;1668477284334628925;8
2747;1668477284437226381;9
2748;1668477284573120158;10
2749;1668477284682363003;7
2750;1668477284810912016;7
2751;1668477284920416678;10
2752;1668477285063886233;7
2753;1668477285199752816;10
2754;1668477285330567628;8
2755;1668477285433243597;8
2756;1668477285536140862;10
2757;1668477285700892538;6
2758;1668477285830288270;9
2759;1668477285931322836;8
2760;1668477286072614328;10
2761;1668477286176238491;7
2762;1668477286312006322;10
2763;1668477286419909341;7
2764;1668477286557691889;9
2765;1668477286660787479;7
2766;1668477286763627444;10
2767;1668477286914656077;7
2768;1668477287048180634;9
2769;1668477287150111919;8
2770;1668477287291478735;10
2771;1668477287395281803;7
2772;1668477287519810336;8
2773;1668477287649754543;10
2774;1668477287754021779;8
2775;1668477287857620774;9
2776;1668477287994343301;10
2777;1668477288097860864;7
2778;1668477288209807239;10
2779;1668477288313139197;9
2780;1668477288495799020;6
2781;1668477288638617140;7
2782;1668477288742181886;7
2783;1668477288843851761;10
2784;1668477289009514890;6
2785;1668477289124072369;10
2786;1668477289225673934;9
2787;1668477289356274079;9
2788;1668477289459604136;8
2789;1668477289628197760;7
2790;1668477289767735246;8
2791;1668477289885440204;7
2792;1668477290025364874;9
2793;1668477290133309930;7
2794;1668477290268699944;9
2795;1668477290374716385;8
2796;1668477290510316228;9
2797;1668477290611142728;8
2798;1668477290781758023;6
2799;1668477290921748086;9
2800;1668477291025286229;7
2801;1668477291151942258;10
2802;1668477291266972018;8
2803;1668477291367941360;9
2804;1668477291468333532;10
2805;1668477291618509529;7
2806;1668477291756948728;7
2807;1668477291864159608;10
2808;1668477292013684936;6
2809;1668477292159536202;10
2810;1668477292261473065;7
2811;1668477292407870255;10
2812;1668477292515936671;7
2813;1668477292702420591;9
2814;1668477292880382732;5
2815;1668477292986911699;5
2816;1668477293099815458;10
2817;1668477293225886905;9
2818;1668477293330799641;8
2819;1668477293466469537;9
2820;1668477293619628290;6
2821;1668477293723541079;8
2822;1668477293860237283;10
2823;1668477293961071018;7
2824;1668477294072263013;10
2825;1668477294209858379;7
2826;1668477294316298019;10
2827;1668477294457783042;9
2828;1668477294558763457;7
2829;1668477294660482317;10
2830;1668477294864615409;9
2831;1668477295028606941;5
2832;1668477295135112187;6
2833;1668477295291243063;10
2834;1668477295395528077;6
2835;1668477295500115837;10
2836;1668477295641648298;9
2837;1668477295747473917;7
2838;1668477295855592924;9
2839;1668477295993299572;9
2840;1668477296095960605;7
2841;1668477296224508400;10
2842;1668477296326012929;8
2843;1668477296455234815;10
2844;1668477296561864455;8
2845;1668477296663985281;10
2846;1668477296794033009;8
2847;1668477296896589377;10
2848;1668477297033866568;10
2849;1668477297139255643;7
2850;1668477297241242913;10
2851;1668477297382796997;7
2852;1668477297488521035;10
2853;1668477297617557640;10
2854;1668477297720081830;8
2855;1668477297821097515;10
2856;1668477297987464388;6
2857;1668477298095733921;9
2858;1668477298241553308;9
2859;1668477298347362231;7
2860;1668477298457767404;9
2861;1668477298599178364;9
2862;1668477298703891614;7
2863;1668477298808638114;9
2864;1668477298939012312;10
2865;1668477299047566651;7
2866;1668477299183267249;7
2867;1668477299285366774;10
2868;1668477299431954520;10
2869;1668477299536142629;7
2870;1668477299637992633;10
2871;1668477299778653612;7
2872;1668477299880029870;10
2873;1668477299984246549;10
2874;1668477300088089727;10
2875;1668477300217810515;10
2876;1668477300320081691;8
2877;1668477300428095919;9
2878;1668477300563106983;7
2879;1668477300699080667;10
2880;1668477300808595901;7
2881;1668477300911788918;9
2882;1668477301055636468;10
2883;1668477301158941750;7
2884;1668477301306021343;9
2885;1668477301415241881;7
2886;1668477301517405662;10
2887;1668477301664900274;7
2888;1668477301781566872;9
2889;1668477301918993941;7
2890;1668477302024274874;10
2891;1668477302153666441;9
2892;1668477302259998740;8
2893;1668477302407290707;9
2894;1668477302519864308;7
2895;1668477302624713353;9
2896;1668477302781756150;7
2897;1668477302928475499;6
2898;1668477303029265024;9
2899;1668477303131311759;10
2900;1668477303233136937;10
2901;1668477303378610854;7
2902;1668477303482460657;10
2903;1668477303631587508;10
2904;1668477303736689298;7
2905;1668477304009831202;9
2906;1668477304185154623;4
2907;1668477304293529131;6
2908;1668477304398246312;9
2909;1668477304523826776;9
2910;1668477304628561537;8
2911;1668477304766704848;9
2912;1668477304873411566;7
2913;1668477305016065315;9
2914;1668477305117441967;7
2915;1668477305263054357;9
2916;1668477305364848782;7
2917;1668477305528187610;9
2918;1668477305639928835;7
2919;1668477305774641576;9
2920;1668477305879701469;7
2921;1668477305982581753;10
2922;1668477306094259222;10
2923;1668477306227442448;9
2924;1668477306334523110;8
2925;1668477306471487930;10
2926;1668477306630307999;7
2927;1668477306736516928;7
2928;1668477306892833684;6
2929;1668477306995772407;10
2930;1668477307098238863;10
2931;1668477307231513867;7
2932;1668477307334466837;10
2933;1668477307465810586;9
2934;1668477307570815103;8
2935;1668477307679108853;9
2936;1668477307823744982;7
2937;1668477307925949318;9
2938;1668477308065275264;9
2939;1668477308169144912;7
2940;1668477308310251551;10
2941;1668477308412894127;7
2942;1668477308561585706;10
2943;1668477308662551868;7
2944;1668477308829355508;10
2945;1668477308966770514;6
2946;1668477309079381793;7
2947;1668477309225836029;7
2948;1668477309379311929;6
2949;1668477309526231363;10
2950;1668477309635867730;7
2951;1668477309783323475;7
2952;1668477309886605383;10
2953;1668477310039303026;7
2954;1668477310143291128;10
2955;1668477310247863354;10
2956;1668477310384103844;7
2957;1668477310492746389;10
2958;1668477310632789212;9
2959;1668477310737364750;7
2960;1668477310868079479;9
2961;1668477310973080129;8
2962;1668477311076329994;10
2963;1668477311237735551;10
2964;1668477311346324535;6
2965;1668477311464370428;10
2966;1668477311568462855;9
2967;1668477311707133960;9
2968;1668477311810776241;7
2969;1668477311915317951;10
2970;1668477312037444971;10
2971;1668477312139684776;8
2972;1668477312240486464;10
2973;1668477312391739967;10
2974;1668477312494475348;7
2975;1668477312636672125;10
2976;1668477312737473575;7
2977;1668477312837962812;10
2978;1668477312938392007;10
2979;1668477313080607819;10
2980;1668477313189539888;7
2981;1668477313333636074;7
2982;1668477313437534720;10
2983;1668477313539773035;10
2984;1668477313671371280;10
2985;1668477313773415500;8
2986;1668477313920956055;10
2987;1668477314021423005;7
2988;1668477314125117968;10
2989;1668477314258348531;10
2990;1668477314365079812;7
2991;1668477314468336486;9
2992;1668477314611782306;7
2993;1668477314717571645;9
2994;1668477315085703838;4
2995;1668477315188317522;5
2996;1668477315295592778;10
2997;1668477315407312978;9
2998;1668477315508795834;9
2999;1668477315659171185;10
3000;1668477315763176090;7
3001;1668477315898701477;10
3002;1668477316005991223;8
3003;1668477316143966153;9
3004;1668477316256488576;7
3005;1668477316386024715;7
3006;1668477316526395955;9
3007;1668477316629828686;8
3008;1668477316787887685;6
3009;1668477317004880883;9
3010;1668477317139184688;5
3011;1668477317243262923;8
3012;1668477317395053837;9
3013;1668477317499998857;7
3014;1668477317629714117;7
3015;1668477317736465269;10
3016;1668477317884448289;9
3017;1668477317992753554;7
3018;1668477318147377046;7
3019;1668477318287182294;9
3020;1668477318392876377;7
3021;1668477318529622370;9
3022;1668477318646766629;7
3023;1668477318785686506;7
3024;1668477318931900549;9
3025;1668477319040855190;7
3026;1668477319176600428;7
3027;1668477319279978908;10
3028;1668477319415710656;7
3029;1668477319515833228;10
3030;1668477319624949022;10
3031;1668477319781732395;6
3032;1668477319907331169;9
3033;1668477320011500619;8
3034;1668477320115408019;10
3035;1668477320243884093;8
3036;1668477320344189563;10
3037;1668477320478084590;10
3038;1668477320586725547;7
3039;1668477320717057560;9
3040;1668477320818954129;8
3041;1668477320962626910;10
3042;1668477321075954220;7
3043;1668477321229530805;9
3044;1668477321336783715;7
3045;1668477321475799253;9
3046;1668477321579521763;7
3047;1668477321703783236;10
3048;1668477321805922639;8
3049;1668477321950568992;10
3050;1668477322054582755;7
3051;1668477322155994398;10
3052;1668477322258541535;10
3053;1668477322359862929;10
3054;1668477322494626232;10
3055;1668477322600710983;7
3056;1668477322702316711;9
3057;1668477322848947492;10
3058;1668477322950623635;7
3059;1668477323059293586;10
3060;1668477323203055838;7
3061;1668477323306373230;9
3062;1668477323410298827;10
3063;1668477323564061983;7
3064;1668477323701541899;9
3065;1668477323804729141;7
3066;1668477323908344495;10
3067;1668477324057013957;10
3068;1668477324168465428;7
3069;1668477324304307224;7
3070;1668477324412658250;10
3071;1668477324567207870;9
3072;1668477324678123662;6
3073;1668477324820504379;9
3074;1668477324923532396;7
3075;1668477325030230338;10
3076;1668477325162892409;7
3077;1668477325313417322;10
3078;1668477325413836954;7
3079;1668477325517004121;10
3080;1668477325656865255;9
3081;1668477325764341817;7
3082;1668477326170228675;3
3083;1668477326270943828;5
3084;1668477326372015820;10
3085;1668477326474452449;10
3086;1668477326608301137;7
3087;1668477326714217856;10
3088;1668477326847770939;9
3089;1668477326950302331;8
3090;1668477327085881076;10
3091;1668477327188986584;7
3092;1668477327297635570;9
3093;1668477327442399556;7
3094;1668477327576407029;10
3095;1668477327678769454;8
3096;1668477327818378502;10
3097;1668477327920874572;7
3098;1668477328023959645;10
3099;1668477328174878720;7
3100;1668477328302752619;10
3101;1668477328412072542;8
3102;1668477328548809898;9
3103;1668477328651116388;7
3104;1668477328757061650;10
3105;1668477328922636268;6
3106;1668477329061656502;9
3107;1668477329184814440;6
3108;1668477329321356740;7
3109;1668477329446610534;10
3110;1668477329551150529;8
3111;1668477329652650539;10
3112;1668477329793375473;9
3113;1668477329903717119;8
3114;1668477330036154167;7
3115;1668477330167162065;9
3116;1668477330273168977;8
3117;1668477330413099634;10
3118;1668477330516966603;7
3119;1668477330653856504;7
3120;1668477330796348829;10
3121;1668477330900722685;7
3122;1668477331001505589;10
3123;1668477331156175167;7
3124;1668477331293325563;7
3125;1668477331397372694;10
3126;1668477331539978723;10
3127;1668477331646926971;7
3128;1668477331762557089;9
3129;1668477331868766276;9
3130;1668477332023947767;10
3131;1668477332130835127;6
3132;1668477332251495784;9
3133;1668477332360667819;8
3134;1668477332524005636;6
3135;1668477332649768262;9
3136;1668477332756390055;8
3137;1668477332899526301;10
3138;1668477333005913366;7
3139;1668477333146175600;9
3140;1668477333254778452;7
3141;1668477333417950669;6
3142;1668477333520159748;9
3143;1668477333680356384;6
3144;1668477333783851840;9
3145;1668477333920007193;10
3146;1668477334023881066;7
3147;1668477334159727360;7
3148;1668477334266093983;10
3149;1668477334401684820;7
3150;1668477334505060838;9
3151;1668477334646715222;10
3152;1668477334751442897;7
3153;1668477334854460135;10
3154;1668477334984200331;8
3155;1668477335089184485;10
3156;1668477335227687094;10
3157;1668477335331789688;7
3158;1668477335440997551;9
3159;1668477335566381729;9
3160;1668477335668120104;8
3161;1668477335772864464;10
3162;1668477335916152488;9
3163;1668477336022129158;7
3164;1668477336166912566;9
3165;1668477336270439776;7
3166;1668477336404505917;9
3167;1668477336516065743;7
3168;1668477336795798242;3
3169;1668477336898520614;10
3170;1668477337034987263;10
3171;1668477337140705695;7
3172;1668477337284604505;7
3173;1668477337405245436;10
3174;1668477337507406464;8
3175;1668477337613553932;10
3176;1668477337716720490;10
3177;1668477337820104334;10
3178;1668477337962360594;7
3179;1668477338111785611;9
3180;1668477338259980277;7
3181;1668477338369205189;7
3182;1668477338506714491;9
3183;1668477338611293891;7
3184;1668477338720211205;9
3185;1668477338852744352;10
3186;1668477338961197321;7
3187;1668477339094918156;7
3188;1668477339318028297;6
3189;1668477339427194077;6
3190;1668477339552196207;9
3191;1668477339659911443;8
3192;1668477339793415119;9
3193;1668477339899622389;8
3194;1668477340007228704;9
3195;1668477340137202463;8
3196;1668477340323806713;9
3197;1668477340448610347;6
3198;1668477340551158585;8
3199;1668477340661020357;10
3200;1668477340785234696;9
3201;1668477340891001439;8
3202;1668477341043387511;7
3203;1668477341149873671;8
3204;1668477341286515840;7
3205;1668477341391396155;10
3206;1668477341517781715;8
3207;1668477341618628897;10
3208;1668477341768373672;10
3209;1668477341874388081;7
3210;1668477341999988313;9
3211;1668477342101392462;8
3212;1668477342204048461;10
3213;1668477342357283727;7
3214;1668477342487703630;10
3215;1668477342592144849;8
3216;1668477342764659742;6
3217;1668477342910833800;7
3218;1668477343036771325;10
3219;1668477343142753085;8
3220;1668477343299300200;9
3221;1668477343399904560;6
3222;1668477343504777406;10
3223;1668477343636474472;9
3224;1668477343737269613;8
3225;1668477343838408456;10
3226;1668477343988365177;7
3227;1668477344090481415;10
3228;1668477344231046985;10
3229;1668477344342151123;7
3230;1668477344446394278;9
3231;1668477344550928148;10
3232;1668477344677776803;10
3233;1668477344780610650;8
3234;1668477344928614251;10
3235;1668477345041718525;7
3236;1668477345201823747;9
3237;1668477345306762496;7
3238;1668477345446937250;7
3239;1668477345568277879;9
3240;1668477345701706563;7
3241;1668477345805059399;10
3242;1668477345948854430;7
3243;1668477346054506650;9
3244;1668477346214359066;6
3245;1668477346317403414;10
3246;1668477346454246953;10
3247;1668477346557936689;7
3248;1668477346711210342;9
3249;1668477346815105145;7
3250;1668477346916701454;10
3251;1668477347047630873;10
3252;1668477347151864554;8
3253;1668477347428182824;9
3254;1668477347575185782;4
3255;1668477347679188180;7
3256;1668477347831769760;9
3257;1668477347939437189;7
3258;1668477348066649830;8
3259;1668477348204618920;9
3260;1668477348307804220;7
3261;1668477348443333007;10
3262;1668477348642304300;7
3263;1668477348815404980;5
3264;1668477348922005609;6
3265;1668477349026220390;9
3266;1668477349171878152;9
3267;1668477349274282517;7
3268;1668477349397030114;9
3269;1668477349503448235;8
3270;1668477349605896722;9
3271;1668477349707830120;10
3272;1668477349836755501;8
3273;1668477349966663680;10
3274;1668477350068719748;8
3275;1668477350171403858;10
3276;1668477350303399054;9
3277;1668477350407592466;8
3278;1668477350518697833;10
3279;1668477350624221034;9
3280;1668477350773143864;10
3281;1668477350880979132;7
3282;1668477351017341774;7
3283;1668477351143802802;8
3284;1668477351251306510;9
3285;1668477351379131728;10
3286;1668477351484493043;8
3287;1668477351629582367;7
3288;1668477351787899801;9
3289;1668477351894504930;6
3290;1668477351999478046;10
3291;1668477352103635423;10
3292;1668477352206592866;10
3293;1668477352347816074;9
3294;1668477352448499991;7
3295;1668477352551608458;10
3296;1668477352683845855;9
3297;1668477352786464711;8
3298;1668477352887866219;10
3299;1668477353037402357;7
