FrameId;SendingTime;Fps
1151;1668477085908553713;10
1152;1668477086053427703;8
1153;1668477086156292739;7
1154;1668477086262635234;9
1155;1668477086408214392;10
1156;1668477086510828502;7
1157;1668477086612445501;10
1158;1668477086756358222;7
1159;1668477086861896852;10
1160;1668477086996029087;7
1161;1668477087098968800;10
1162;1668477087258430771;10
1163;1668477087362752523;6
1164;1668477087499896121;10
1165;1668477087605487957;7
1166;1668477087736140170;10
1167;1668477087838143832;8
1168;1668477087978771048;10
1169;1668477088086887451;7
1170;1668477088208544848;10
1171;1668477088311527391;8
1172;1668477088412423731;10
1173;1668477088559187573;10
1174;1668477088663957853;7
1175;1668477088807927734;8
1176;1668477088911626773;9
1177;1668477089050537337;10
1178;1668477089155745401;7
1179;1668477089280201206;9
1180;1668477089393148751;8
1181;1668477089543518222;9
1182;1668477089647865160;7
1183;1668477089792362511;9
1184;1668477089894698535;7
1185;1668477090026830392;10
1186;1668477090130442060;8
1187;1668477090254023635;10
1188;1668477090356170693;8
1189;1668477090510059804;10
1190;1668477090615927318;6
1191;1668477090761399746;9
1192;1668477090863146999;7
1193;1668477090968395828;10
1194;1668477091112083143;7
1195;1668477091216082199;10
1196;1668477091356189452;10
1197;1668477091458411431;7
1198;1668477091593143295;10
1199;1668477091695828869;7
1200;1668477091893292393;10
1201;1668477092059470530;5
1202;1668477092162974767;6
1203;1668477092267822481;10
1204;1668477092400025598;10
1205;1668477092503708724;8
1206;1668477092671963292;9
1207;1668477092775633553;6
1208;1668477092924627104;10
1209;1668477093027750650;7
1210;1668477093177814674;10
1211;1668477093279229495;7
1212;1668477093426204505;10
1213;1668477093528916210;7
1214;1668477093653592828;10
1215;1668477093757220247;8
1216;1668477093861345137;9
1217;1668477094011568575;7
1218;1668477094115150717;10
1219;1668477094281703639;7
1220;1668477094411695628;7
1221;1668477094511978299;8
1222;1668477094672917383;10
1223;1668477094776962008;6
1224;1668477094901130089;10
1225;1668477095030198899;8
1226;1668477095187536981;8
1227;1668477095288114792;6
1228;1668477095424056964;10
1229;1668477095526953077;7
1230;1668477095630861206;10
1231;1668477095760212346;10
1232;1668477095863841628;8
1233;1668477095997649522;10
1234;1668477096098597308;8
1235;1668477096238039154;10
1236;1668477096342928132;7
1237;1668477096445801791;10
1238;1668477096572084806;10
1239;1668477096673064078;8
1240;1668477096811406265;10
1241;1668477096913882376;7
1242;1668477097051575446;9
1243;1668477097154776831;7
1244;1668477097299400084;9
1245;1668477097403765911;7
1246;1668477097506075768;10
1247;1668477097611915583;9
1248;1668477097742631648;10
1249;1668477097847075667;8
1250;1668477097949100296;10
1251;1668477098108458851;10
1252;1668477098214148230;6
1253;1668477098347761326;9
1254;1668477098452813942;8
1255;1668477098556998928;10
1256;1668477098703440553;7
1257;1668477098806648478;10
1258;1668477098945236570;10
1259;1668477099048330149;7
1260;1668477099211826663;6
1261;1668477099349974368;9
1262;1668477099452644122;7
1263;1668477099582801282;10
1264;1668477099689126067;8
1265;1668477099861164756;6
1266;1668477099964513471;10
1267;1668477100102307930;7
1268;1668477100250405302;9
1269;1668477100355082973;7
1270;1668477100460367324;10
1271;1668477100610098017;9
1272;1668477100713802038;7
1273;1668477100856632980;10
1274;1668477100968910774;7
1275;1668477101136202477;6
1276;1668477101288762017;8
1277;1668477101399168662;7
1278;1668477101530560249;10
1279;1668477101633021243;8
1280;1668477101737992021;10
1281;1668477101869905309;9
1282;1668477101975104433;8
1283;1668477102107380546;10
1284;1668477102208035945;8
1285;1668477102338292299;10
1286;1668477102441796556;8
1287;1668477102712053026;9
1288;1668477102816730997;4
1289;1668477102956584005;10
1290;1668477103083434441;7
1291;1668477103186832359;8
1292;1668477103293489379;10
1293;1668477103450332016;8
1294;1668477103563549554;8
1295;1668477103664262461;9
1296;1668477103782495626;10
1297;1668477103888067354;8
1298;1668477103993017264;10
1299;1668477104106035957;10
1300;1668477104212822377;9
1301;1668477104332529552;9
1302;1668477104435026710;8
1303;1668477104553661978;10
1304;1668477104670178218;8
1305;1668477104776122388;9
1306;1668477104885941984;9
1307;1668477104994036616;9
1308;1668477105114724494;9
1309;1668477105234310110;8
1310;1668477105347903566;8
1311;1668477105448955503;9
1312;1668477105567301371;10
1313;1668477105696073768;8
1314;1668477105816507300;8
1315;1668477105939393950;8
1316;1668477106049552276;8
1317;1668477106161984801;10
1318;1668477106286277890;9
1319;1668477106391497444;8
1320;1668477106518019083;9
1321;1668477106629262781;8
1322;1668477106750236898;9
1323;1668477106872095776;8
1324;1668477106991586753;8
1325;1668477107111867877;9
1326;1668477107212974014;8
1327;1668477107326132086;10
1328;1668477107444688597;9
1329;1668477107545546303;8
1330;1668477107670140539;10
1331;1668477107781955978;8
1332;1668477107895525030;9
1333;1668477108022565817;9
1334;1668477108125509639;8
1335;1668477108254920613;10
1336;1668477108364038005;8
1337;1668477108475067516;9
1338;1668477108592842373;9
1339;1668477108697340761;8
1340;1668477108828629277;9
1341;1668477108938862791;8
1342;1668477109055066920;9
1343;1668477109178259660;9
1344;1668477109284016561;8
1345;1668477109393866609;10
1346;1668477109529691256;9
1347;1668477109655962692;7
1348;1668477109777129786;8
1349;1668477109879219737;8
1350;1668477109985119451;9
1351;1668477110192366857;9
1352;1668477110319579015;5
1353;1668477110423090120;8
1354;1668477110546463566;9
1355;1668477110666754118;8
1356;1668477110768437195;8
1357;1668477110874376260;10
1358;1668477110976560376;10
1359;1668477111081851475;9
1360;1668477111188377519;10
1361;1668477111291968736;10
1362;1668477111394955867;10
1363;1668477111545643181;7
1364;1668477111648158122;9
1365;1668477111781335107;10
1366;1668477111889319652;8
1367;1668477112004853315;9
1368;1668477112113768626;9
1369;1668477112242988226;9
1370;1668477112355498610;8
1371;1668477112460726731;9
1372;1668477112564011716;10
1373;1668477112689412403;10
1374;1668477112807169008;8
1375;1668477112920877367;8
1376;1668477113024528493;9
1377;1668477113131018692;10
1378;1668477113233164268;9
1379;1668477113335087280;10
1380;1668477113482720456;7
1381;1668477113618019428;10
1382;1668477113721158285;7
1383;1668477113862605276;7
1384;1668477113966489709;9
1385;1668477114110621863;7
1386;1668477114228405848;10
1387;1668477114330397581;9
1388;1668477114452699905;9
1389;1668477114570089949;8
1390;1668477114702497601;9
1391;1668477114810198385;8
1392;1668477114923006572;9
1393;1668477115051826018;9
1394;1668477115154976389;8
1395;1668477115265743044;10
1396;1668477115388499215;9
1397;1668477115490803582;8
1398;1668477115610805234;10
1399;1668477115718686328;8
1400;1668477115820258293;10
1401;1668477115928778197;10
1402;1668477116078586358;9
1403;1668477116190036068;7
1404;1668477116340315942;9
1405;1668477116451887010;7
1406;1668477116555033387;9
1407;1668477116676010732;10
1408;1668477116786984962;8
1409;1668477116941598950;9
1410;1668477117046708919;6
1411;1668477117173132361;10
1412;1668477117276097780;8
1413;1668477117382388248;10
1414;1668477117536117314;7
1415;1668477117644235391;9
1416;1668477117778326553;9
1417;1668477117889247729;8
1418;1668477118042473224;6
1419;1668477118150103633;9
1420;1668477118252455853;10
1421;1668477118380549248;8
1422;1668477118668130773;10
1423;1668477118778091524;3
1424;1668477118882208724;9
1425;1668477119023041530;7
1426;1668477119129018471;10
1427;1668477119254557847;9
1428;1668477119361108479;8
1429;1668477119463788605;9
1430;1668477119588004182;10
1431;1668477119690240211;8
1432;1668477119792946121;10
1433;1668477119924863628;10
1434;1668477120030511822;7
1435;1668477120159414026;10
1436;1668477120263296818;8
1437;1668477120366841999;10
1438;1668477120495290360;8
1439;1668477120598980727;10
1440;1668477120744331915;10
1441;1668477120847966875;7
1442;1668477120988038845;9
1443;1668477121092178934;7
1444;1668477121233172640;9
1445;1668477121336220838;7
1446;1668477121437684772;10
1447;1668477121568225569;10
1448;1668477121671608888;8
1449;1668477121772420634;10
1450;1668477121892102760;10
1451;1668477122000637985;8
1452;1668477122140257135;9
1453;1668477122241754560;7
1454;1668477122344144893;10
1455;1668477122480145503;10
1456;1668477122583400322;7
1457;1668477122722530660;10
1458;1668477122825213953;7
1459;1668477122956464256;10
1460;1668477123060730148;8
1461;1668477123164793435;10
1462;1668477123293947155;9
1463;1668477123396883435;8
1464;1668477123526769667;10
1465;1668477123633796831;8
1466;1668477123775323280;9
1467;1668477123876900376;7
1468;1668477124023706833;10
1469;1668477124130980173;7
1470;1668477124263255979;9
1471;1668477124369520068;8
1472;1668477124502238719;7
1473;1668477124615157159;9
1474;1668477124746641306;9
1475;1668477124857974197;7
1476;1668477124989614747;9
1477;1668477125090823900;8
1478;1668477125234658636;10
1479;1668477125340612852;7
1480;1668477125477599384;9
1481;1668477125579335422;7
1482;1668477125730958373;10
1483;1668477125834441395;7
1484;1668477125968403293;7
1485;1668477126118055777;9
1486;1668477126222860565;7
1487;1668477126394247290;6
1488;1668477126512601015;10
1489;1668477126618016071;9
1490;1668477126752499582;9
1491;1668477126852893001;7
1492;1668477126989944957;10
1493;1668477127092202715;7
1494;1668477127199638772;10
1495;1668477127345356100;9
1496;1668477127450217792;7
1497;1668477127579639697;9
1498;1668477127681877243;8
1499;1668477127786135349;10
1500;1668477127937681076;10
1501;1668477128039752893;7
1502;1668477128173523996;10
1503;1668477128282760531;7
1504;1668477128419743275;9
1505;1668477128520818232;7
1506;1668477128662331348;10
1507;1668477128767505590;7
1508;1668477128918800217;9
1509;1668477129024174865;7
1510;1668477129300017212;9
1511;1668477129433829014;4
1512;1668477129534428426;8
1513;1668477129637148670;10
1514;1668477129771310179;10
1515;1668477129875090535;7
1516;1668477130013534734;9
1517;1668477130120215858;7
1518;1668477130245428901;9
1519;1668477130345825987;8
1520;1668477130447043757;10
1521;1668477130612773006;10
1522;1668477130716064176;6
1523;1668477130863721885;10
1524;1668477130967754338;7
1525;1668477131105654303;10
1526;1668477131208165893;7
1527;1668477131310740376;10
1528;1668477131453650701;7
1529;1668477131586481399;9
1530;1668477131688112082;8
1531;1668477131837836380;9
1532;1668477131940653924;7
1533;1668477132090153193;10
1534;1668477132193630706;7
1535;1668477132332423707;10
1536;1668477132433952435;7
1537;1668477132545118571;10
1538;1668477132660256457;8
1539;1668477132790760583;10
1540;1668477132896820847;8
1541;1668477133021289753;9
1542;1668477133124566954;8
1543;1668477133257395391;10
1544;1668477133359416368;8
1545;1668477133460646073;10
1546;1668477133599259012;10
1547;1668477133700463133;7
1548;1668477133806100575;10
1549;1668477133916235200;9
1550;1668477134060576414;7
1551;1668477134190241926;10
1552;1668477134294645160;8
1553;1668477134398815667;10
1554;1668477134549337277;9
1555;1668477134653460297;7
1556;1668477134778101165;9
1557;1668477134883577323;8
1558;1668477135036236770;10
1559;1668477135142675899;6
1560;1668477135272841467;9
1561;1668477135381097529;8
1562;1668477135518925731;9
1563;1668477135621055513;7
1564;1668477135773796795;9
1565;1668477135878891661;7
1566;1668477136012549227;9
1567;1668477136118075884;7
1568;1668477136222942797;10
1569;1668477136361747731;9
1570;1668477136496952789;7
1571;1668477136598717739;7
1572;1668477136742603044;10
1573;1668477136852118124;7
1574;1668477137004461438;9
1575;1668477137107413995;7
1576;1668477137237864416;8
1577;1668477137384918598;9
1578;1668477137486815919;7
1579;1668477137588882460;10
1580;1668477137767375247;7
1581;1668477137872641464;7
1582;1668477137974098402;10
1583;1668477138115716740;10
1584;1668477138218645213;7
1585;1668477138322084607;10
1586;1668477138457904309;8
1587;1668477138565948802;9
1588;1668477138668031436;9
1589;1668477138806966447;7
1590;1668477138916908413;10
1591;1668477139065102873;7
1592;1668477139171354941;9
1593;1668477139312049475;9
1594;1668477139415672413;7
1595;1668477139524784893;9
1596;1668477139671776603;8
1597;1668477139773340371;9
1598;1668477140043664392;10
1599;1668477140204625797;4
1600;1668477140312454007;6
1601;1668477140419655838;9
1602;1668477140552442872;10
1603;1668477140655453364;8
1604;1668477140814566853;10
1605;1668477140916324770;6
1606;1668477141018451787;10
1607;1668477141145293891;10
1608;1668477141251620215;8
1609;1668477141356517721;9
1610;1668477141498788459;7
1611;1668477141604951109;10
1612;1668477141735854871;9
1613;1668477141841693155;8
1614;1668477141946287714;10
1615;1668477142102689798;6
1616;1668477142203961228;9
1617;1668477142334425469;8
1618;1668477142441056903;10
1619;1668477142587157857;10
1620;1668477142687807940;7
1621;1668477142793009376;10
1622;1668477142942142122;7
1623;1668477143045792584;10
1624;1668477143177842521;10
1625;1668477143288024365;8
1626;1668477143407530193;9
1627;1668477143511981266;8
1628;1668477143619943060;9
1629;1668477143764373595;7
1630;1668477143873016377;10
1631;1668477144004594810;9
1632;1668477144114070559;8
1633;1668477144218774562;9
1634;1668477144378775574;6
1635;1668477144485802765;10
1636;1668477144640154914;9
1637;1668477144743840253;7
1638;1668477144846804250;10
1639;1668477144984285867;7
1640;1668477145093592828;10
1641;1668477145241402277;9
1642;1668477145352974195;7
1643;1668477145457491987;9
1644;1668477145561944595;10
1645;1668477145686997207;10
1646;1668477145789460091;8
1647;1668477145892047603;10
1648;1668477146031589177;10
1649;1668477146132766980;7
1650;1668477146245770970;10
1651;1668477146412834203;9
1652;1668477146513323414;6
1653;1668477146641482769;10
1654;1668477146744726144;8
1655;1668477146852492588;9
1656;1668477146985748025;7
1657;1668477147131111856;10
1658;1668477147231883852;7
1659;1668477147336779479;10
1660;1668477147476892705;7
1661;1668477147579722039;10
1662;1668477147718479793;7
1663;1668477147821967287;10
1664;1668477147965411135;10
1665;1668477148070536480;7
1666;1668477148174375165;10
1667;1668477148308539982;9
1668;1668477148409897693;8
1669;1668477148511447317;10
1670;1668477148643721121;8
1671;1668477148746099602;10
1672;1668477148904115758;10
1673;1668477149006266483;6
1674;1668477149109726708;10
1675;1668477149248226745;7
1676;1668477149355119009;10
1677;1668477149511574706;9
1678;1668477149617099303;7
1679;1668477149749223048;9
1680;1668477149852910980;8
1681;1668477149959979817;9
1682;1668477150107865520;7
1683;1668477150239702339;9
1684;1668477150346576429;8
1685;1668477150447802716;9
1686;1668477150588526365;7
1687;1668477150742844759;10
1688;1668477150848455300;6
1689;1668477151127957655;9
1690;1668477151230446735;4
1691;1668477151337068536;9
1692;1668477151444734647;9
1693;1668477151547600227;10
1694;1668477151691430429;8
1695;1668477151881347595;8
1696;1668477151982471255;5
1697;1668477152222022466;10
1698;1668477152386082285;4
1699;1668477152488067568;6
1700;1668477152591338973;10
1701;1668477152735275384;7
1702;1668477152871988619;9
1703;1668477152974033494;7
1704;1668477153121391383;8
1705;1668477153251223671;8
1706;1668477153394143447;8
1707;1668477153499070026;7
1708;1668477153627272285;10
1709;1668477153732527455;8
1710;1668477153869747132;7
1711;1668477154031066360;9
1712;1668477154183178048;6
1713;1668477154292789176;6
1714;1668477154444103364;9
1715;1668477154548776684;7
1716;1668477154680294447;10
1717;1668477154785584080;8
1718;1668477154938050764;10
1719;1668477155040745598;6
1720;1668477155172556295;10
1721;1668477155274541571;8
1722;1668477155420002606;7
1723;1668477155527223819;9
1724;1668477155629137321;10
1725;1668477155774883329;10
1726;1668477155877758183;7
1727;1668477156010020327;10
1728;1668477156112968493;8
1729;1668477156213966280;10
1730;1668477156351293025;10
1731;1668477156452030598;7
1732;1668477156614609811;10
1733;1668477156716043389;6
1734;1668477156817031281;10
1735;1668477156958891833;10
1736;1668477157060291642;7
1737;1668477157165118914;10
1738;1668477157291262329;10
1739;1668477157394113873;8
1740;1668477157496096026;10
1741;1668477157630732919;10
1742;1668477157732861278;8
1743;1668477157835284850;10
1744;1668477157973782829;7
1745;1668477158075532465;10
1746;1668477158203871995;8
1747;1668477158305238625;10
1748;1668477158463183430;10
1749;1668477158570521705;6
1750;1668477158684995487;9
1751;1668477158790988797;9
1752;1668477158933084623;9
1753;1668477159044840896;7
1754;1668477159145415310;10
1755;1668477159281135100;10
1756;1668477159389497244;7
1757;1668477159528786949;9
1758;1668477159631753658;7
1759;1668477159734596042;10
1760;1668477159869500261;10
1761;1668477159972068368;7
1762;1668477160120029601;10
1763;1668477160226223165;7
1764;1668477160328279773;9
1765;1668477160463774031;10
1766;1668477160632035142;7
1767;1668477160779350120;6
1768;1668477160883403732;7
1769;1668477161015029440;9
1770;1668477161116256049;8
1771;1668477161217263516;10
1772;1668477161346842921;10
1773;1668477161449652892;8
1774;1668477161591946580;10
1775;1668477161694418646;7
1776;1668477161797551144;10
1777;1668477161923981758;10
1778;1668477162028500438;8
1779;1668477162236371842;10
1780;1668477162336839692;5
1781;1668477162487474574;10
1782;1668477162592903701;7
1783;1668477162696755163;9
1784;1668477162869341663;10
1785;1668477163021962096;6
1786;1668477163124268309;7
1787;1668477163232425572;10
1788;1668477163340560512;9
1789;1668477163477765022;9
1790;1668477163580107156;7
1791;1668477163711883249;8
1792;1668477163812629398;10
1793;1668477163933138206;10
1794;1668477164035147202;8
1795;1668477164164685143;10
1796;1668477164271091897;8
1797;1668477164372138728;9
1798;1668477164502269789;10
1799;1668477164603993589;8
1800;1668477164715267914;10
1801;1668477164817360439;9
1802;1668477164921838053;10
1803;1668477165066367581;9
1804;1668477165189101654;7
1805;1668477165294331693;8
1806;1668477165452334694;9
1807;1668477165556368455;6
1808;1668477165683522831;9
1809;1668477165789611772;8
1810;1668477165928344400;9
1811;1668477166032813955;7
1812;1668477166189464407;6
1813;1668477166292932130;10
1814;1668477166419036791;10
1815;1668477166522750681;8
1816;1668477166624273095;10
1817;1668477166863938338;6
1818;1668477166969727586;6
1819;1668477167119770562;9
1820;1668477167222212927;7
1821;1668477167324380657;10
1822;1668477167451913166;10
1823;1668477167553881627;8
1824;1668477167685421672;10
1825;1668477167786456377;8
1826;1668477167891872544;10
1827;1668477168043251523;7
1828;1668477168176051160;10
1829;1668477168282080043;7
1830;1668477168385655334;9
1831;1668477168548813235;6
1832;1668477168654456070;10
1833;1668477168797259155;9
1834;1668477168902747134;7
1835;1668477169013412743;10
1836;1668477169146262289;9
1837;1668477169248649852;8
1838;1668477169368980174;10
1839;1668477169472316646;8
1840;1668477169575705239;10
1841;1668477169721556760;9
1842;1668477169870060414;7
1843;1668477169975007748;7
1844;1668477170080033533;9
1845;1668477170228492407;7
1846;1668477170334787164;10
1847;1668477170472753761;7
1848;1668477170621926405;10
1849;1668477170725007146;7
1850;1668477170865552308;9
1851;1668477170975727243;7
1852;1668477171138170831;6
1853;1668477171243268557;9
1854;1668477171392617793;7
1855;1668477171496870123;10
1856;1668477171639753381;7
1857;1668477171793897394;9
1858;1668477171898605227;7
1859;1668477172022216145;10
1860;1668477172123145093;8
1861;1668477172266846396;10
1862;1668477172371232435;7
1863;1668477172497994346;10
1864;1668477172608293362;8
1865;1668477172751539696;9
1866;1668477172855367485;7
1867;1668477172959321431;10
1868;1668477173240659102;10
1869;1668477173426721000;4
1870;1668477173528683783;5
1871;1668477173631798000;10
1872;1668477173754512669;10
1873;1668477173856001605;8
1874;1668477173961199600;10
1875;1668477174064464936;9
1876;1668477174167717520;10
1877;1668477174304510119;10
1878;1668477174407849216;7
1879;1668477174534879634;10
1880;1668477174635439781;8
1881;1668477174738428572;10
1882;1668477174844565333;10
1883;1668477174994062020;9
1884;1668477175129068279;7
1885;1668477175234491962;7
1886;1668477175337615461;9
1887;1668477175479631188;10
1888;1668477175590047741;7
1889;1668477175719883071;7
1890;1668477175858964843;10
1891;1668477175961071783;7
1892;1668477176068824831;10
1893;1668477176256389217;9
1894;1668477176377885183;5
1895;1668477176481229987;8
1896;1668477176581966704;10
1897;1668477176684929953;10
1898;1668477176813017685;10
1899;1668477176923526168;7
1900;1668477177064054184;7
1901;1668477177166457037;9
1902;1668477177299507987;10
1903;1668477177401864355;8
1904;1668477177533224216;10
1905;1668477177642797953;8
1906;1668477177746662857;9
1907;1668477177909316255;6
1908;1668477178010058524;10
1909;1668477178138142293;8
1910;1668477178278120073;10
1911;1668477178383379868;7
1912;1668477178522197451;10
1913;1668477178654456952;7
1914;1668477178803274141;7
1915;1668477178907173493;7
1916;1668477179033993147;10
1917;1668477179139157699;8
1918;1668477179262019349;9
1919;1668477179365797547;8
1920;1668477179477840221;10
1921;1668477179588884510;9
1922;1668477179720003395;9
1923;1668477179826964411;8
1924;1668477179970475822;9
1925;1668477180074080555;7
1926;1668477180176244021;10
1927;1668477180320907492;7
1928;1668477180459539504;8
1929;1668477180560523091;8
1930;1668477180663795406;10
1931;1668477180799328557;10
1932;1668477180902773441;7
1933;1668477181028781663;10
1934;1668477181133963634;8
1935;1668477181234823316;10
1936;1668477181337236902;10
1937;1668477181461987072;10
1938;1668477181564401215;8
1939;1668477181670827420;10
1940;1668477181827749099;6
1941;1668477181931814178;10
1942;1668477182073885975;7
1943;1668477182177379341;10
1944;1668477182315592900;8
1945;1668477182466289788;9
1946;1668477182573344696;7
1947;1668477182699959758;9
1948;1668477182808757280;8
1949;1668477182918221016;9
1950;1668477183063470180;7
1951;1668477183172840435;9
1952;1668477183307256014;8
1953;1668477183457008306;9
1954;1668477183558749854;7
1955;1668477183660390186;10
1956;1668477183763219843;10
1957;1668477183907273266;7
1958;1668477184011930491;9
1959;1668477184283190051;7
1960;1668477184386202133;4
1961;1668477184488890412;10
1962;1668477184637311150;10
1963;1668477184739839877;7
1964;1668477184907368398;6
1965;1668477185039892787;10
1966;1668477185141943018;8
1967;1668477185246027074;10
1968;1668477185420989986;9
1969;1668477185524580894;6
1970;1668477185648259024;10
1971;1668477185751462964;8
1972;1668477185855992836;10
1973;1668477185988640818;8
1974;1668477186115038619;10
1975;1668477186224399211;8
1976;1668477186330214509;9
1977;1668477186431245209;9
1978;1668477186580952098;7
1979;1668477186687550129;9
1980;1668477186818121330;9
1981;1668477186922619549;8
1982;1668477187065554818;9
1983;1668477187178431256;7
1984;1668477187330621394;9
1985;1668477187435843655;6
1986;1668477187538616198;10
1987;1668477187658979505;10
1988;1668477187759955366;8
1989;1668477187867050924;10
1990;1668477188003165394;9
1991;1668477188106671340;8
1992;1668477188229023999;10
1993;1668477188337522361;8
1994;1668477188470225294;9
1995;1668477188571859222;8
1996;1668477188674536988;10
1997;1668477188836954865;6
1998;1668477188988999760;9
1999;1668477189101807631;7
2000;1668477189203866138;9
2001;1668477189358581867;7
2002;1668477189504189409;9
2003;1668477189605571385;7
2004;1668477189713353964;10
2005;1668477189846053256;9
2006;1668477189948140249;8
2007;1668477190080247172;10
2008;1668477190187655675;8
2009;1668477190324755066;9
2010;1668477190431368355;7
2011;1668477190566497087;9
2012;1668477190669456478;7
2013;1668477190815011743;10
2014;1668477190917430612;7
2015;1668477191052622564;10
2016;1668477191156974123;8
2017;1668477191314217461;9
2018;1668477191451639581;6
2019;1668477191555988712;7
2020;1668477191688805705;10
2021;1668477191795189389;7
2022;1668477191930512363;10
2023;1668477192034248039;7
2024;1668477192137010648;10
2025;1668477192265862822;9
2026;1668477192375945504;8
2027;1668477192515267453;7
2028;1668477192649104118;9
2029;1668477192751648458;8
2030;1668477192905481057;7
2031;1668477193010356596;9
2032;1668477193144823303;9
2033;1668477193247412123;8
2034;1668477193394125240;10
2035;1668477193496536422;7
2036;1668477193599784003;10
2037;1668477193706106740;10
2038;1668477193857693966;6
2039;1668477194009867702;10
2040;1668477194112070664;7
2041;1668477194215220916;10
2042;1668477194353525531;10
2043;1668477194498582051;7
2044;1668477194601958875;7
2045;1668477194704587409;10
2046;1668477194819524041;9
2047;1668477195052618068;9
2048;1668477195153701600;4
2049;1668477195263107629;9
2050;1668477195411072289;7
2051;1668477195545881718;10
2052;1668477195648055158;7
2053;1668477195782452200;7
2054;1668477195883208743;10
2055;1668477195984137832;10
2056;1668477196118864810;10
2057;1668477196220786104;7
2058;1668477196364701193;10
2059;1668477196468347341;7
2060;1668477196572132447;10
2061;1668477196738583621;10
2062;1668477196875259129;6
2063;1668477196986083422;7
2064;1668477197097058959;9
2065;1668477197229418261;9
2066;1668477197335269285;8
2067;1668477197452448987;9
2068;1668477197555401592;9
2069;1668477197660418999;10
2070;1668477197803240053;7
2071;1668477197910383474;10
2072;1668477198047500556;9
2073;1668477198148705652;7
2074;1668477198284183797;9
2075;1668477198392035817;8
2076;1668477198522295057;7
2077;1668477198626105241;10
2078;1668477198769752400;7
2079;1668477198876321515;10
2080;1668477199006275548;9
2081;1668477199109479465;8
2082;1668477199244947257;10
2083;1668477199346134741;7
2084;1668477199453746137;9
2085;1668477199590081730;9
2086;1668477199695898881;7
2087;1668477199828421395;7
2088;1668477199930276754;10
2089;1668477200071418381;10
2090;1668477200173636439;7
2091;1668477200298042571;10
2092;1668477200407149117;8
2093;1668477200544075490;10
2094;1668477200658198528;7
2095;1668477200790594318;9
2096;1668477200892823459;8
2097;1668477200994286139;10
2098;1668477201158260190;6
2099;1668477201268813491;9
2100;1668477201421339772;7
2101;1668477201559670842;9
2102;1668477201661616804;7
2103;1668477201795582135;10
2104;1668477201899605288;7
2105;1668477202036188520;9
2106;1668477202136973178;8
2107;1668477202238350769;10
2108;1668477202383987434;10
2109;1668477202487446777;7
2110;1668477202610059620;10
2111;1668477202711251909;8
2112;1668477202812987408;10
2113;1668477202967167203;7
2114;1668477203116048027;10
2115;1668477203221849861;7
2116;1668477203368292614;10
2117;1668477203470565172;7
2118;1668477203575984145;10
2119;1668477203714806264;10
2120;1668477203820362913;7
2121;1668477203960464724;10
2122;1668477204066606921;7
2123;1668477204207007252;9
2124;1668477204311091472;7
2125;1668477204458548470;9
2126;1668477204566184757;7
2127;1668477204707452445;9
2128;1668477204810887585;7
2129;1668477204940642039;9
2130;1668477205047202952;8
2131;1668477205201657689;10
2132;1668477205305866476;6
2133;1668477205440041712;9
2134;1668477205541184044;8
2135;1668477205747447638;10
2136;1668477205965891392;5
2137;1668477206131244559;5
2138;1668477206325525822;6
2139;1668477206475099528;5
2140;1668477206583752772;7
2141;1668477206704219143;9
2142;1668477206807240277;8
2143;1668477206911865425;9
2144;1668477207047996809;7
2145;1668477207161738717;10
2146;1668477207451190670;9
2147;1668477207554095388;3
2148;1668477207661864822;9
2149;1668477207814024183;7
2150;1668477207954815367;10
2151;1668477208059909214;7
2152;1668477208220919451;9
2153;1668477208443805829;6
2154;1668477208622519020;5
2155;1668477208723469370;6
2156;1668477208827911041;10
2157;1668477208976498129;7
2158;1668477209111193334;10
2159;1668477209215091472;7
2160;1668477209322456674;9
2161;1668477209492924376;6
2162;1668477209617012588;10
2163;1668477209720430418;8
2164;1668477209862617082;10
2165;1668477209964100801;7
2166;1668477210110504063;10
2167;1668477210213039506;7
2168;1668477210355126517;9
2169;1668477210460688582;7
2170;1668477210564668558;9
2171;1668477210667681265;10
2172;1668477210804210085;7
2173;1668477210918331292;10
2174;1668477211073439097;7
2175;1668477211178517625;8
2176;1668477211315524957;10
2177;1668477211416876842;7
2178;1668477211544792154;8
2179;1668477211648179872;10
2180;1668477211798994091;9
2181;1668477211901792974;7
2182;1668477212028989188;10
2183;1668477212159605517;7
2184;1668477212316280264;8
2185;1668477212424628459;7
2186;1668477212565685069;9
2187;1668477212676806449;7
2188;1668477212780378402;9
2189;1668477212886170061;9
2190;1668477213029828911;10
2191;1668477213130852510;7
2192;1668477213274264701;10
2193;1668477213378976259;7
2194;1668477213505952405;10
2195;1668477213610155689;8
2196;1668477213743583366;9
2197;1668477213849955729;8
2198;1668477213996346600;10
2199;1668477214102584225;7
2200;1668477214230397312;9
2201;1668477214332863422;8
2202;1668477214436159318;10
2203;1668477214568964388;10
2204;1668477214669586664;8
2205;1668477214798150658;10
2206;1668477214901403475;8
2207;1668477215044619754;10
2208;1668477215147989816;7
2209;1668477215255228745;10
2210;1668477215396418036;7
2211;1668477215524233722;10
2212;1668477215626232301;8
2213;1668477215773372608;10
2214;1668477215880284162;7
2215;1668477216014831988;9
2216;1668477216120348224;8
2217;1668477216226959443;9
2218;1668477216373915627;7
2219;1668477216505214733;10
2220;1668477216609907920;8
2221;1668477216767180055;10
2222;1668477216875313545;6
2223;1668477216979628778;9
2224;1668477217106855111;9
2225;1668477217210823913;8
